train,stations
train_1,"[Enschede, Hengelo, Almelo, Deventer, Zutphen, Deventer, Apeldoorn, Amersfoort]"
train_2,"[Schiedam Centrum, Rotterdam Centraal, Rotterdam Alexander, Rotterdam Centraal, Dordrecht, Breda, Etten-Leur, Roosendaal, Dordrecht, Rotterdam Blaak, Schiedam Centrum]"
train_3,"[Rotterdam Alexander, Gouda, Den Haag HS, Delft, Den Haag Centraal, Leiden Centraal, Schiphol Airport, Amsterdam Zuid, Amsterdam Amstel]"
train_4,"[Arnhem Centraal, Ede-Wageningen, Utrecht Centraal, Hilversum, Almere Centrum, Amsterdam Amstel, Amsterdam Centraal, Amsterdam Sloterdijk, Haarlem, Heemstede-Aerdenhout]"
train_5,"[Oss, Nijmegen, Arnhem Centraal, Dieren, Zutphen]"
train_6,"[Lelystad Centrum, Almere Centrum, Amsterdam Centraal, Amsterdam Sloterdijk, Zaandam, Beverwijk, Castricum, Alkmaar, Hoorn, Alkmaar, Den Helder]"
train_7,"[Heerlen, Sittard, Roermond, Weert, Eindhoven, Helmond, Eindhoven, s-Hertogenbosch, Eindhoven, Helmond, Venlo]"
train_8,"[Utrecht Centraal, Alphen a/d Rijn, Leiden Centraal, Alphen a/d Rijn, Gouda, Den Haag Laan v NOI, Delft, Schiedam Centrum]"
train_9,"[Deventer, Zwolle, Steenwijk, Heerenveen, Leeuwarden, Groningen]"
train_10,"[Amsterdam Sloterdijk, Amsterdam Zuid, Schiphol Airport, Leiden Centraal, Den Haag Laan v NOI, Gouda, Utrecht Centraal, Amersfoort, Zwolle]"
score,5409.449438202247
