train,stations
train_1,"[Eindhoven, Weert, Roermond, Sittard, Heerlen, Sittard, Maastricht]"
train_2,"[Schiphol Airport, Amsterdam Zuid, Amsterdam Sloterdijk, Zaandam, Beverwijk, Haarlem, Heemstede-Aerdenhout, Leiden Centraal, Den Haag Laan v NOI, Gouda, Den Haag Centraal, Delft]"
train_3,"[Amersfoort, Utrecht Centraal, Gouda, Den Haag HS, Delft, Schiedam Centrum, Rotterdam Centraal]"
train_4,"[Groningen, Leeuwarden, Heerenveen, Steenwijk, Zwolle, Amersfoort, Apeldoorn]"
train_5,"[Amsterdam Zuid, Amsterdam Amstel, Almere Centrum, Amsterdam Amstel, Utrecht Centraal, Hilversum, Almere Centrum, Lelystad Centrum]"
train_6,"[Den Haag HS, Leiden Centraal, Schiphol Airport, Leiden Centraal, Den Haag Centraal, Leiden Centraal, Alphen a/d Rijn, Utrecht Centraal, Ede-Wageningen, Arnhem Centraal]"
train_7,"[Zwolle, Deventer, Apeldoorn, Zutphen, Dieren, Arnhem Centraal, Nijmegen, Oss, s-Hertogenbosch]"
train_8,"[Zutphen, Deventer, Almelo, Hengelo, Enschede]"
train_9,"[Beverwijk, Castricum, Zaandam, Hoorn, Alkmaar, Hoorn, Zaandam, Amsterdam Sloterdijk, Amsterdam Centraal, Amsterdam Amstel]"
train_10,"[Rotterdam Blaak, Dordrecht, Rotterdam Centraal, Rotterdam Alexander, Gouda, Rotterdam Alexander, Rotterdam Blaak, Schiedam Centrum, Delft, Den Haag Laan v NOI]"
train_11,"[Venlo, Helmond, Eindhoven, Tilburg, s-Hertogenbosch, Eindhoven, Tilburg, Breda, Dordrecht, Roosendaal, Etten-Leur]"
score,5901.966292134832
