train,stations
train_1,"[Arnhem Centraal, Dieren, Zutphen, Deventer, Zwolle, Amersfoort, Apeldoorn, Deventer]"
train_2,"[Amersfoort, Utrecht Centraal, Hilversum, Almere Centrum, Amsterdam Amstel, Utrecht Centraal, Amsterdam Amstel, Amsterdam Zuid]"
train_3,"[Vlissingen, Roosendaal, Dordrecht, Rotterdam Centraal, Schiedam Centrum, Rotterdam Blaak, Rotterdam Alexander, Rotterdam Blaak, Dordrecht, Rotterdam Centraal, Rotterdam Alexander]"
train_4,"[Leiden Centraal, Den Haag HS, Delft, Den Haag Laan v NOI, Delft, Den Haag Centraal, Leiden Centraal, Den Haag Laan v NOI, Gouda]"
train_5,"[Alphen a/d Rijn, Gouda, Rotterdam Alexander, Gouda, Den Haag HS, Delft, Schiedam Centrum]"
train_6,"[Castricum, Beverwijk, Haarlem, Amsterdam Sloterdijk, Amsterdam Centraal, Almere Centrum, Lelystad Centrum]"
train_7,"[Leiden Centraal, Schiphol Airport, Utrecht Centraal, Gouda]"
train_8,"[Amsterdam Centraal, Amsterdam Amstel, Hilversum, Almere Centrum, Hilversum, Utrecht Centraal, Alphen a/d Rijn, Leiden Centraal]"
train_9,"[s-Hertogenbosch, Oss, Nijmegen, Arnhem Centraal, Ede-Wageningen, Utrecht Centraal, Amsterdam Centraal]"
train_10,"[Venlo, Helmond, Eindhoven, Tilburg, Breda, Tilburg, s-Hertogenbosch, Eindhoven]"
train_11,"[Den Haag Centraal, Gouda, Rotterdam Alexander, Rotterdam Blaak, Dordrecht, Breda, Etten-Leur, Roosendaal]"
train_12,"[Heerlen, Sittard, Maastricht, Sittard, Roermond, Weert, Eindhoven]"
train_13,"[Assen, Groningen, Leeuwarden, Heerenveen, Steenwijk, Zwolle, Almelo, Hengelo, Enschede]"
train_14,"[Den Helder, Alkmaar, Hoorn, Zaandam, Castricum, Alkmaar, Castricum, Zaandam, Amsterdam Sloterdijk, Haarlem, Amsterdam Sloterdijk, Amsterdam Zuid, Schiphol Airport]"
score,6337.202247191011
