train,stations
train_1,"[Amsterdam Zuid, Amsterdam Amstel, Amsterdam Centraal, Utrecht Centraal, Schiphol Airport, Leiden Centraal, Alphen a/d Rijn]"
train_2,"[Hilversum, Utrecht Centraal, Gouda, Den Haag Laan v NOI, Leiden Centraal, Heemstede-Aerdenhout]"
train_3,"[Zwolle, Deventer, Zutphen, Apeldoorn, Deventer, Almelo]"
train_4,"[Schiphol Airport, Amsterdam Zuid, Amsterdam Sloterdijk, Zaandam, Beverwijk, Haarlem, Amsterdam Sloterdijk, Amsterdam Centraal, Almere Centrum, Lelystad Centrum]"
train_5,"[Den Haag Centraal, Gouda, Den Haag HS, Delft, Den Haag Laan v NOI]"
train_6,"[Den Haag HS, Leiden Centraal, Den Haag Centraal, Delft, Schiedam Centrum]"
train_7,"[Maastricht, Sittard, Roermond, Weert, Eindhoven, Tilburg, Breda]"
train_8,"[Enschede, Hengelo, Almelo, Zwolle, Steenwijk, Heerenveen, Leeuwarden, Groningen, Assen]"
train_9,"[Zutphen, Dieren, Arnhem Centraal, Nijmegen, Arnhem Centraal, Ede-Wageningen, Utrecht Centraal, Amersfoort, Apeldoorn]"
train_10,"[Tilburg, s-Hertogenbosch, Eindhoven, Helmond, Venlo]"
train_11,"[Castricum, Zaandam, Hoorn, Alkmaar, Castricum, Beverwijk, Haarlem, Heemstede-Aerdenhout]"
train_12,"[Rotterdam Alexander, Gouda, Alphen a/d Rijn, Utrecht Centraal, Amsterdam Amstel, Hilversum, Almere Centrum, Amsterdam Amstel]"
train_13,"[Breda, Etten-Leur, Roosendaal, Dordrecht, Rotterdam Centraal, Schiedam Centrum, Rotterdam Blaak, Rotterdam Alexander, Rotterdam Centraal, Rotterdam Alexander, Rotterdam Blaak, Dordrecht, Breda]"
train_14,"[Nijmegen, Oss, s-Hertogenbosch, Utrecht Centraal]"
score,6631.202247191011
