train,stations
train_1,"[Delft, Den Haag Centraal, Gouda, Den Haag HS, Leiden Centraal, Den Haag Laan v NOI, Delft, Den Haag HS, Gouda, Alphen a/d Rijn, Leiden Centraal, Den Haag Centraal]"
train_2,"[Gouda, Utrecht Centraal, Amersfoort, Zwolle, Amersfoort, Apeldoorn, Deventer, Apeldoorn, Zutphen]"
train_3,"[Dordrecht, Rotterdam Centraal, Schiedam Centrum, Rotterdam Centraal, Rotterdam Alexander, Rotterdam Blaak, Dordrecht, Breda, Etten-Leur, Roosendaal, Vlissingen]"
train_4,"[Leiden Centraal, Heemstede-Aerdenhout, Haarlem, Amsterdam Sloterdijk, Zaandam, Castricum, Alkmaar, Den Helder]"
train_5,"[Lelystad Centrum, Almere Centrum, Hilversum, Utrecht Centraal, Schiphol Airport, Amsterdam Zuid, Amsterdam Amstel]"
train_6,"[Leiden Centraal, Schiphol Airport, Amsterdam Zuid, Amsterdam Sloterdijk, Haarlem, Beverwijk, Castricum, Alkmaar, Hoorn, Zaandam]"
train_7,"[Beverwijk, Zaandam, Amsterdam Sloterdijk, Amsterdam Centraal, Almere Centrum, Amsterdam Amstel, Amsterdam Centraal, Utrecht Centraal]"
train_8,"[Hilversum, Amsterdam Amstel, Utrecht Centraal, Alphen a/d Rijn]"
train_9,"[Enschede, Hengelo, Almelo, Zwolle, Assen, Groningen, Leeuwarden]"
train_10,"[Rotterdam Alexander, Gouda, Den Haag Laan v NOI, Delft, Schiedam Centrum, Rotterdam Blaak, Dordrecht, Roosendaal]"
train_11,"[Heerlen, Sittard, Maastricht, Sittard, Roermond, Weert, Eindhoven, s-Hertogenbosch, Utrecht Centraal]"
train_12,"[Tilburg, s-Hertogenbosch, Oss, Nijmegen, Arnhem Centraal, Ede-Wageningen, Utrecht Centraal]"
train_13,"[Leeuwarden, Heerenveen, Steenwijk, Zwolle, Almelo, Deventer, Zutphen, Dieren, Arnhem Centraal]"
train_14,"[Breda, Tilburg, Eindhoven, Helmond, Venlo]"
score,6774.640449438202
