train,stations
train_1,"[Etten-Leur, Breda, Tilburg, s-Hertogenbosch, Oss, Nijmegen, Arnhem Centraal]"
train_2,"[Dieren, Arnhem Centraal, Ede-Wageningen, Utrecht Centraal, Schiphol Airport, Leiden Centraal, Den Haag HS, Delft]"
train_3,"[Enschede, Hengelo, Almelo, Zwolle, Amersfoort, Apeldoorn, Amersfoort, Utrecht Centraal]"
train_4,"[Zaandam, Amsterdam Sloterdijk, Haarlem, Heemstede-Aerdenhout, Leiden Centraal, Den Haag Laan v NOI, Gouda]"
train_5,"[Zwolle, Deventer, Apeldoorn, Zutphen, Dieren, Zutphen, Deventer, Almelo]"
train_6,"[Amsterdam Amstel, Amsterdam Zuid, Schiphol Airport, Utrecht Centraal, Gouda, Den Haag Centraal, Delft, Schiedam Centrum, Rotterdam Centraal, Dordrecht, Breda]"
train_7,"[Rotterdam Alexander, Gouda, Den Haag HS, Leiden Centraal, Alphen a/d Rijn, Leiden Centraal, Den Haag Laan v NOI, Delft, Den Haag Centraal, Gouda, Den Haag Centraal, Leiden Centraal]"
train_8,"[Lelystad Centrum, Almere Centrum, Hilversum, Amsterdam Amstel, Amsterdam Centraal, Almere Centrum, Amsterdam Amstel, Amsterdam Centraal, Amsterdam Sloterdijk, Amsterdam Zuid]"
train_9,"[Hilversum, Utrecht Centraal, Gouda, Alphen a/d Rijn, Utrecht Centraal, Amsterdam Centraal]"
train_10,"[Rotterdam Blaak, Schiedam Centrum, Rotterdam Centraal, Rotterdam Alexander, Rotterdam Blaak, Dordrecht, Roosendaal, Etten-Leur]"
train_11,"[Tilburg, Eindhoven, s-Hertogenbosch, Utrecht Centraal, Amsterdam Amstel]"
train_12,"[Beverwijk, Zaandam, Castricum, Alkmaar, Hoorn, Zaandam, Castricum, Beverwijk, Haarlem]"
train_13,"[Heerlen, Sittard, Maastricht, Sittard, Roermond, Weert, Eindhoven, Helmond, Venlo]"
train_14,"[Leeuwarden, Groningen, Assen, Zwolle, Steenwijk, Heerenveen, Leeuwarden]"
score,6706.2808988764045
