train,stations
train_1,"[Den Haag Laan v NOI, Delft, Schiedam Centrum, Rotterdam Centraal, Rotterdam Alexander, Rotterdam Blaak, Dordrecht, Rotterdam Centraal, Schiedam Centrum, Rotterdam Blaak, Rotterdam Alexander, Gouda, Den Haag Laan v NOI, Leiden Centraal]"
train_2,"[Enschede, Hengelo, Almelo, Zwolle, Steenwijk, Heerenveen, Leeuwarden, Groningen, Assen]"
train_3,"[Amsterdam Zuid, Amsterdam Amstel, Utrecht Centraal, Gouda, Den Haag Centraal]"
train_4,"[Lelystad Centrum, Almere Centrum, Amsterdam Centraal, Amsterdam Amstel, Almere Centrum, Hilversum, Utrecht Centraal, Amersfoort]"
train_5,"[Amsterdam Amstel, Hilversum, Utrecht Centraal, Schiphol Airport, Leiden Centraal, Den Haag Centraal, Delft, Den Haag HS, Gouda, Alphen a/d Rijn, Leiden Centraal]"
train_6,"[Den Haag HS, Leiden Centraal, Heemstede-Aerdenhout, Haarlem, Amsterdam Sloterdijk, Amsterdam Centraal, Utrecht Centraal, Alphen a/d Rijn]"
train_7,"[Helmond, Eindhoven, s-Hertogenbosch, Utrecht Centraal, Ede-Wageningen, Arnhem Centraal, Nijmegen, Oss, s-Hertogenbosch, Tilburg]"
train_8,"[Arnhem Centraal, Dieren, Zutphen, Deventer, Zwolle, Amersfoort, Apeldoorn, Zutphen, Deventer, Almelo]"
train_9,"[Haarlem, Beverwijk, Zaandam, Castricum, Alkmaar, Hoorn, Zaandam, Amsterdam Sloterdijk, Amsterdam Zuid, Schiphol Airport]"
train_10,"[Vlissingen, Roosendaal, Etten-Leur, Breda, Dordrecht, Roosendaal]"
train_11,"[Breda, Tilburg, Eindhoven, Weert, Roermond, Sittard, Maastricht, Sittard, Heerlen]"
score,6860.202247191011
